"route_id","agency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color"
"4239_1LI4230-12_1","1","239","Tongeren PIBO - Station","Tongeren PIBO - Station","3","https://www.delijn.be/nl/lijnen/4239/?richtingCode=1","FFFFFF","B59E6A"
"4239_1LI4230-14_0","1","239","Tongeren Station - PIBO","Tongeren Station - PIBO","3","https://www.delijn.be/nl/lijnen/4239/?richtingCode=0","FFFFFF","B59E6A"
"4239_1LI4230-14_1","1","239","Tongeren PIBO - Station","Tongeren PIBO - Station","3","https://www.delijn.be/nl/lijnen/4239/?richtingCode=1","FFFFFF","B59E6A"
"4260_1LI4260-12_0","1","26","Maaseik - Leopoldsburg","Maaseik - Leopoldsburg","3","https://www.delijn.be/nl/lijnen/4260/?richtingCode=0","C8D300","000000"
"4260_1LI4260-12_1","1","26","Leopoldsburg - Maaseik","Leopoldsburg - Maaseik","3","https://www.delijn.be/nl/lijnen/4260/?richtingCode=1","C8D300","000000"
"4260_1LI4260-14_0","1","26","Maaseik - Leopoldsburg","Maaseik - Leopoldsburg","3","https://www.delijn.be/nl/lijnen/4260/?richtingCode=0","C8D300","000000"
"4260_1LI4260-14_1","1","26","Leopoldsburg - Maaseik","Leopoldsburg - Maaseik","3","https://www.delijn.be/nl/lijnen/4260/?richtingCode=1","C8D300","000000"
"4262_1LI4260-12_0","1","262","Leopoldsburg - Bree","Leopoldsburg - Bree","3","https://www.delijn.be/nl/lijnen/4262/?richtingCode=0","FFFFFF","B59E6A"
"4262_1LI4260-12_1","1","262","Bree - Leopoldsburg","Bree - Leopoldsburg","3","https://www.delijn.be/nl/lijnen/4262/?richtingCode=1","FFFFFF","B59E6A"
"4262_1LI4260-14_0","1","262","Leopoldsburg - Bree","Leopoldsburg - Bree","3","https://www.delijn.be/nl/lijnen/4262/?richtingCode=0","FFFFFF","B59E6A"
"4262_1LI4260-14_1","1","262","Bree - Leopoldsburg","Bree - Leopoldsburg","3","https://www.delijn.be/nl/lijnen/4262/?richtingCode=1","FFFFFF","B59E6A"
"4263_1LI4260-14_0","1","263","Beringen - Hechtel","Beringen - Hechtel","3","https://www.delijn.be/nl/lijnen/4263/?richtingCode=0","FFFFFF","B59E6A"
"4263_1LI4260-14_1","1","263","Hechtel - Beringen","Hechtel - Beringen","3","https://www.delijn.be/nl/lijnen/4263/?richtingCode=1","FFFFFF","B59E6A"
"4264_1LI4260-12_0","1","264","Tessenderlo - Hechtel","Tessenderlo - Hechtel","3","https://www.delijn.be/nl/lijnen/4264/?richtingCode=0","FFFFFF","B59E6A"
"4264_1LI4260-12_1","1","264","Hechtel - Tessenderlo","Hechtel - Tessenderlo","3","https://www.delijn.be/nl/lijnen/4264/?richtingCode=1","FFFFFF","B59E6A"
"4264_1LI4260-14_0","1","264","Tessenderlo - Hechtel","Tessenderlo - Hechtel","3","https://www.delijn.be/nl/lijnen/4264/?richtingCode=0","FFFFFF","B59E6A"
"4264_1LI4260-14_1","1","264","Hechtel - Tessenderlo","Hechtel - Tessenderlo","3","https://www.delijn.be/nl/lijnen/4264/?richtingCode=1","FFFFFF","B59E6A"
"4265_1LI4260-12_0","1","265","Gruitrode - Maaseik","Gruitrode - Maaseik","3","https://www.delijn.be/nl/lijnen/4265/?richtingCode=0","FFFFFF","B59E6A"
"4265_1LI4260-12_1","1","265","Maaseik - Gruitrode","Maaseik - Gruitrode","3","https://www.delijn.be/nl/lijnen/4265/?richtingCode=1","FFFFFF","B59E6A"
"4265_1LI4260-14_0","1","265","Gruitrode - Maaseik","Gruitrode - Maaseik","3","https://www.delijn.be/nl/lijnen/4265/?richtingCode=0","FFFFFF","B59E6A"
"4265_1LI4260-14_1","1","265","Maaseik - Gruitrode","Maaseik - Gruitrode","3","https://www.delijn.be/nl/lijnen/4265/?richtingCode=1","FFFFFF","B59E6A"
"4266_1LI4260-12_0","1","266","Bree - Maaseik BEWEL","Bree - Maaseik BEWEL","3","https://www.delijn.be/nl/lijnen/4266/?richtingCode=0","FFFFFF","B59E6A"
"4266_1LI4260-12_1","1","266","Maaseik BEWEL - Bree","Maaseik BEWEL - Bree","3","https://www.delijn.be/nl/lijnen/4266/?richtingCode=1","FFFFFF","B59E6A"
"4266_1LI4260-14_0","1","266","Bree - Maaseik BEWEL","Bree - Maaseik BEWEL","3","https://www.delijn.be/nl/lijnen/4266/?richtingCode=0","FFFFFF","B59E6A"
"4266_1LI4260-14_1","1","266","Maaseik BEWEL - Bree","Maaseik BEWEL - Bree","3","https://www.delijn.be/nl/lijnen/4266/?richtingCode=1","FFFFFF","B59E6A"
"4267_1LI4260-12_0","1","267","Kinrooi - Bree","Kinrooi - Bree","3","https://www.delijn.be/nl/lijnen/4267/?richtingCode=0","FFFFFF","B59E6A"
"4267_1LI4260-12_1","1","267","Bree - Kinrooi","Bree - Kinrooi","3","https://www.delijn.be/nl/lijnen/4267/?richtingCode=1","FFFFFF","B59E6A"
"4267_1LI4260-14_0","1","267","Kinrooi - Bree","Kinrooi - Bree","3","https://www.delijn.be/nl/lijnen/4267/?richtingCode=0","FFFFFF","B59E6A"
"4267_1LI4260-14_1","1","267","Bree - Kinrooi","Bree - Kinrooi","3","https://www.delijn.be/nl/lijnen/4267/?richtingCode=1","FFFFFF","B59E6A"
"4268_1LI4260-12_0","1","268","Molenbeersel - Maaseik","Molenbeersel - Maaseik","3","https://www.delijn.be/nl/lijnen/4268/?richtingCode=0","FFFFFF","B59E6A"
"4268_1LI4260-12_1","1","268","Maaseik - Molenbeersel","Maaseik - Molenbeersel","3","https://www.delijn.be/nl/lijnen/4268/?richtingCode=1","FFFFFF","B59E6A"
"4268_1LI4260-14_0","1","268","Molenbeersel - Maaseik","Molenbeersel - Maaseik","3","https://www.delijn.be/nl/lijnen/4268/?richtingCode=0","FFFFFF","B59E6A"
"4268_1LI4260-14_1","1","268","Maaseik - Molenbeersel","Maaseik - Molenbeersel","3","https://www.delijn.be/nl/lijnen/4268/?richtingCode=1","FFFFFF","B59E6A"
"4269_1LI4260-12_0","1","269","Maaseik - Leopoldsburg","Maaseik - Leopoldsburg","3","https://www.delijn.be/nl/lijnen/4269/?richtingCode=0","FFFFFF","B59E6A"
"4269_1LI4260-12_1","1","269","Leopoldsburg - Maaseik","Leopoldsburg - Maaseik","3","https://www.delijn.be/nl/lijnen/4269/?richtingCode=1","FFFFFF","B59E6A"
"4269_1LI4260-14_0","1","269","Maaseik - Leopoldsburg","Maaseik - Leopoldsburg","3","https://www.delijn.be/nl/lijnen/4269/?richtingCode=0","FFFFFF","B59E6A"
"4269_1LI4260-14_1","1","269","Leopoldsburg - Maaseik","Leopoldsburg - Maaseik","3","https://www.delijn.be/nl/lijnen/4269/?richtingCode=1","FFFFFF","B59E6A"
"4270_1LI4260-12_0","1","27","Genk - Maaseik","Genk - Maaseik","3","https://www.delijn.be/nl/lijnen/4270/?richtingCode=0","83D0F5","000000"
"4270_1LI4260-12_1","1","27","Maaseik - Genk","Maaseik - Genk","3","https://www.delijn.be/nl/lijnen/4270/?richtingCode=1","83D0F5","000000"
"4270_1LI4260-14_0","1","27","Genk - Maaseik","Genk - Maaseik","3","https://www.delijn.be/nl/lijnen/4270/?richtingCode=0","83D0F5","000000"
"4270_1LI4260-14_1","1","27","Maaseik - Genk","Maaseik - Genk","3","https://www.delijn.be/nl/lijnen/4270/?richtingCode=1","83D0F5","000000"
"4271_1LI4260-12_0","1","X27","Maaseik - Genk","Maaseik - Genk","3","https://www.delijn.be/nl/lijnen/4271/?richtingCode=0","FC95C5","000000"
"4271_1LI4260-12_1","1","X27","Genk - Maaseik","Genk - Maaseik","3","https://www.delijn.be/nl/lijnen/4271/?richtingCode=1","FC95C5","000000"
"4271_1LI4260-14_0","1","X27","Maaseik - Genk","Maaseik - Genk","3","https://www.delijn.be/nl/lijnen/4271/?richtingCode=0","FC95C5","000000"
"4271_1LI4260-14_1","1","X27","Genk - Maaseik","Genk - Maaseik","3","https://www.delijn.be/nl/lijnen/4271/?richtingCode=1","FC95C5","000000"
"4273_1LI4260-12_0","1","273","As - Maaseik","As - Maaseik","3","https://www.delijn.be/nl/lijnen/4273/?richtingCode=0","FFFFFF","B59E6A"
"4273_1LI4260-12_1","1","273","Maaseik - As","Maaseik - As","3","https://www.delijn.be/nl/lijnen/4273/?richtingCode=1","FFFFFF","B59E6A"
"4273_1LI4260-14_0","1","273","As - Maaseik","As - Maaseik","3","https://www.delijn.be/nl/lijnen/4273/?richtingCode=0","FFFFFF","B59E6A"
"4273_1LI4260-14_1","1","273","Maaseik - As","Maaseik - As","3","https://www.delijn.be/nl/lijnen/4273/?richtingCode=1","FFFFFF","B59E6A"
"4274_1LI4260-12_0","1","274","Grote-Brogel - Maaseik","Grote-Brogel - Maaseik","3","https://www.delijn.be/nl/lijnen/4274/?richtingCode=0","FFFFFF","B59E6A"
"4274_1LI4260-12_1","1","274","Maaseik - Grote-Brogel","Maaseik - Grote-Brogel","3","https://www.delijn.be/nl/lijnen/4274/?richtingCode=1","FFFFFF","B59E6A"
"4274_1LI4260-14_0","1","274","Grote-Brogel - Maaseik","Grote-Brogel - Maaseik","3","https://www.delijn.be/nl/lijnen/4274/?richtingCode=0","FFFFFF","B59E6A"
"4274_1LI4260-14_1","1","274","Maaseik - Grote-Brogel","Maaseik - Grote-Brogel","3","https://www.delijn.be/nl/lijnen/4274/?richtingCode=1","FFFFFF","B59E6A"
"4275_1LI4260-12_0","1","275","Opoeteren-Genk","Opoeteren-Genk","3","https://www.delijn.be/nl/lijnen/4275/?richtingCode=0","FFFFFF","B59E6A"
"4275_1LI4260-12_1","1","275","Genk-Opoeteren","Genk-Opoeteren","3","https://www.delijn.be/nl/lijnen/4275/?richtingCode=1","FFFFFF","B59E6A"
"4275_1LI4260-14_0","1","275","Opoeteren-Genk","Opoeteren-Genk","3","https://www.delijn.be/nl/lijnen/4275/?richtingCode=0","FFFFFF","B59E6A"
"4275_1LI4260-14_1","1","275","Genk-Opoeteren","Genk-Opoeteren","3","https://www.delijn.be/nl/lijnen/4275/?richtingCode=1","FFFFFF","B59E6A"
"4276_1LI4260-12_0","1","276","Opglabbeek - Maaseik","Opglabbeek - Maaseik","3","https://www.delijn.be/nl/lijnen/4276/?richtingCode=0","FFFFFF","B59E6A"
"4276_1LI4260-12_1","1","276","Maaseik - Opglabbeek","Maaseik - Opglabbeek","3","https://www.delijn.be/nl/lijnen/4276/?richtingCode=1","FFFFFF","B59E6A"
"4276_1LI4260-14_0","1","276","Opglabbeek - Maaseik","Opglabbeek - Maaseik","3","https://www.delijn.be/nl/lijnen/4276/?richtingCode=0","FFFFFF","B59E6A"
"4276_1LI4260-14_1","1","276","Maaseik - Opglabbeek","Maaseik - Opglabbeek","3","https://www.delijn.be/nl/lijnen/4276/?richtingCode=1","FFFFFF","B59E6A"
"4277_1LI4260-12_0","1","277","Stokkem - Genk","Stokkem - Genk","3","https://www.delijn.be/nl/lijnen/4277/?richtingCode=0","FFFFFF","B59E6A"
"4277_1LI4260-12_1","1","277","Genk - Stokkem","Genk - Stokkem","3","https://www.delijn.be/nl/lijnen/4277/?richtingCode=1","FFFFFF","B59E6A"
"4277_1LI4260-14_0","1","277","Stokkem - Genk","Stokkem - Genk","3","https://www.delijn.be/nl/lijnen/4277/?richtingCode=0","FFFFFF","B59E6A"
"4277_1LI4260-14_1","1","277","Genk - Stokkem","Genk - Stokkem","3","https://www.delijn.be/nl/lijnen/4277/?richtingCode=1","FFFFFF","B59E6A"
"4278_1LI4260-12_0","1","278","Kinrooi - Maaseik","Kinrooi - Maaseik","3","https://www.delijn.be/nl/lijnen/4278/?richtingCode=0","FFFFFF","B59E6A"
"4278_1LI4260-12_1","1","278","Maaseik - Kinrooi","Maaseik - Kinrooi","3","https://www.delijn.be/nl/lijnen/4278/?richtingCode=1","FFFFFF","B59E6A"
"4278_1LI4260-14_0","1","278","Kinrooi - Maaseik","Kinrooi - Maaseik","3","https://www.delijn.be/nl/lijnen/4278/?richtingCode=0","FFFFFF","B59E6A"
"4278_1LI4260-14_1","1","278","Maaseik - Kinrooi","Maaseik - Kinrooi","3","https://www.delijn.be/nl/lijnen/4278/?richtingCode=1","FFFFFF","B59E6A"
"4279_1LI4260-12_0","1","279","Kinrooi - Genk","Kinrooi - Genk","3","https://www.delijn.be/nl/lijnen/4279/?richtingCode=0","FFFFFF","B59E6A"
"4279_1LI4260-12_1","1","279","Genk - Kinrooi","Genk - Kinrooi","3","https://www.delijn.be/nl/lijnen/4279/?richtingCode=1","FFFFFF","B59E6A"
"4279_1LI4260-14_0","1","279","Kinrooi - Genk","Kinrooi - Genk","3","https://www.delijn.be/nl/lijnen/4279/?richtingCode=0","FFFFFF","B59E6A"
"4279_1LI4260-14_1","1","279","Genk - Kinrooi","Genk - Kinrooi","3","https://www.delijn.be/nl/lijnen/4279/?richtingCode=1","FFFFFF","B59E6A"
"4280_1LI4290-12_0","1","28","Beringen - Mol","Beringen - Mol","3","https://www.delijn.be/nl/lijnen/4280/?richtingCode=0","EF7D00","000000"
"4280_1LI4290-12_1","1","28","Mol - Beringen","Mol - Beringen","3","https://www.delijn.be/nl/lijnen/4280/?richtingCode=1","EF7D00","000000"
"4280_1LI4290-14_0","1","28","Beringen - Mol","Beringen - Mol","3","https://www.delijn.be/nl/lijnen/4280/?richtingCode=0","EF7D00","000000"
"4280_1LI4290-14_1","1","28","Mol - Beringen","Mol - Beringen","3","https://www.delijn.be/nl/lijnen/4280/?richtingCode=1","EF7D00","000000"
"4290_1LI4290-12_0","1","29","Hasselt - Lommel","Hasselt - Lommel","3","https://www.delijn.be/nl/lijnen/4290/?richtingCode=0","83D0F5","000000"
"4290_1LI4290-12_1","1","29","Lommel - Hasselt","Lommel - Hasselt","3","https://www.delijn.be/nl/lijnen/4290/?richtingCode=1","83D0F5","000000"
"4290_1LI4290-14_0","1","29","Hasselt - Lommel","Hasselt - Lommel","3","https://www.delijn.be/nl/lijnen/4290/?richtingCode=0","83D0F5","000000"
"4290_1LI4290-14_1","1","29","Lommel - Hasselt","Lommel - Hasselt","3","https://www.delijn.be/nl/lijnen/4290/?richtingCode=1","83D0F5","000000"
"4296_1LI4290-12_0","1","296","Lummen - Hasselt","Lummen - Hasselt","3","https://www.delijn.be/nl/lijnen/4296/?richtingCode=0","FFFFFF","B59E6A"
"4296_1LI4290-12_1","1","296","Hasselt - Lummen","Hasselt - Lummen","3","https://www.delijn.be/nl/lijnen/4296/?richtingCode=1","FFFFFF","B59E6A"
"4296_1LI4290-14_0","1","296","Lummen - Hasselt","Lummen - Hasselt","3","https://www.delijn.be/nl/lijnen/4296/?richtingCode=0","FFFFFF","B59E6A"
"4296_1LI4290-14_1","1","296","Hasselt - Lummen","Hasselt - Lummen","3","https://www.delijn.be/nl/lijnen/4296/?richtingCode=1","FFFFFF","B59E6A"
"4297_1LI4290-12_0","1","297","Heppen - Hasselt","Heppen - Hasselt","3","https://www.delijn.be/nl/lijnen/4297/?richtingCode=0","FFFFFF","B59E6A"
"4297_1LI4290-12_1","1","297","Hasselt - Heppen","Hasselt - Heppen","3","https://www.delijn.be/nl/lijnen/4297/?richtingCode=1","FFFFFF","B59E6A"
"4297_1LI4290-14_0","1","297","Heppen - Hasselt","Heppen - Hasselt","3","https://www.delijn.be/nl/lijnen/4297/?richtingCode=0","FFFFFF","B59E6A"
"4297_1LI4290-14_1","1","297","Hasselt - Heppen","Hasselt - Heppen","3","https://www.delijn.be/nl/lijnen/4297/?richtingCode=1","FFFFFF","B59E6A"
"4310_1LI4310-12_0","1","31","Genk - Beringen","Genk - Beringen","3","https://www.delijn.be/nl/lijnen/4310/?richtingCode=0","A85E24","FFFFFF"
"4310_1LI4310-12_1","1","31","Beringen - Genk","Beringen - Genk","3","https://www.delijn.be/nl/lijnen/4310/?richtingCode=1","A85E24","FFFFFF"
"4310_1LI4310-14_0","1","31","Genk - Beringen","Genk - Beringen","3","https://www.delijn.be/nl/lijnen/4310/?richtingCode=0","A85E24","FFFFFF"
"4310_1LI4310-14_1","1","31","Beringen - Genk","Beringen - Genk","3","https://www.delijn.be/nl/lijnen/4310/?richtingCode=1","A85E24","FFFFFF"
"4311_1LI4310-12_0","1","311","Eversel - Houthalen-Helchteren","Eversel - Houthalen-Helchteren","3","https://www.delijn.be/nl/lijnen/4311/?richtingCode=0","FFFFFF","B59E6A"
"4311_1LI4310-12_1","1","311","Houthalen-Helchteren - Eversel","Houthalen-Helchteren - Eversel","3","https://www.delijn.be/nl/lijnen/4311/?richtingCode=1","FFFFFF","B59E6A"
"4311_1LI4310-14_0","1","311","Eversel - Houthalen-Helchteren","Eversel - Houthalen-Helchteren","3","https://www.delijn.be/nl/lijnen/4311/?richtingCode=0","FFFFFF","B59E6A"
"4311_1LI4310-14_1","1","311","Houthalen-Helchteren - Eversel","Houthalen-Helchteren - Eversel","3","https://www.delijn.be/nl/lijnen/4311/?richtingCode=1","FFFFFF","B59E6A"
"4312_1LI4310-12_0","1","312","Genk - Zwartberg","Genk - Zwartberg","3","https://www.delijn.be/nl/lijnen/4312/?richtingCode=0","FFFFFF","B59E6A"
"4312_1LI4310-12_1","1","312","Zwartberg - Genk","Zwartberg - Genk","3","https://www.delijn.be/nl/lijnen/4312/?richtingCode=1","FFFFFF","B59E6A"
"4312_1LI4310-14_0","1","312","Genk - Zwartberg","Genk - Zwartberg","3","https://www.delijn.be/nl/lijnen/4312/?richtingCode=0","FFFFFF","B59E6A"
"4312_1LI4310-14_1","1","312","Zwartberg - Genk","Zwartberg - Genk","3","https://www.delijn.be/nl/lijnen/4312/?richtingCode=1","FFFFFF","B59E6A"
"4313_1LI4310-12_0","1","313","Genk - Houthalen-Helchteren","Genk - Houthalen-Helchteren","3","https://www.delijn.be/nl/lijnen/4313/?richtingCode=0","FFFFFF","B59E6A"
"4313_1LI4310-12_1","1","313","Houthalen-Helchteren - Genk","Houthalen-Helchteren - Genk","3","https://www.delijn.be/nl/lijnen/4313/?richtingCode=1","FFFFFF","B59E6A"
"4313_1LI4310-14_0","1","313","Genk - Houthalen-Helchteren","Genk - Houthalen-Helchteren","3","https://www.delijn.be/nl/lijnen/4313/?richtingCode=0","FFFFFF","B59E6A"
"4313_1LI4310-14_1","1","313","Houthalen-Helchteren - Genk","Houthalen-Helchteren - Genk","3","https://www.delijn.be/nl/lijnen/4313/?richtingCode=1","FFFFFF","B59E6A"
"4315_1LI4310-12_0","1","315","Houthalen - Genk","Houthalen - Genk","3","https://www.delijn.be/nl/lijnen/4315/?richtingCode=0","FFFFFF","B59E6A"
"4315_1LI4310-12_1","1","315","Genk - Houthalen","Genk - Houthalen","3","https://www.delijn.be/nl/lijnen/4315/?richtingCode=1","FFFFFF","B59E6A"
"4315_1LI4310-14_0","1","315","Houthalen - Genk","Houthalen - Genk","3","https://www.delijn.be/nl/lijnen/4315/?richtingCode=0","FFFFFF","B59E6A"
"4315_1LI4310-14_1","1","315","Genk - Houthalen","Genk - Houthalen","3","https://www.delijn.be/nl/lijnen/4315/?richtingCode=1","FFFFFF","B59E6A"
"4316_1LI4310-12_0","1","316","Zwartberg - Zonhoven","Zwartberg - Zonhoven","3","https://www.delijn.be/nl/lijnen/4316/?richtingCode=0","FFFFFF","B59E6A"
"4316_1LI4310-12_1","1","316","Zonhoven - Zwartberg","Zonhoven - Zwartberg","3","https://www.delijn.be/nl/lijnen/4316/?richtingCode=1","FFFFFF","B59E6A"
"4316_1LI4310-14_0","1","316","Zwartberg - Zonhoven","Zwartberg - Zonhoven","3","https://www.delijn.be/nl/lijnen/4316/?richtingCode=0","FFFFFF","B59E6A"
"4316_1LI4310-14_1","1","316","Zonhoven - Zwartberg","Zonhoven - Zwartberg","3","https://www.delijn.be/nl/lijnen/4316/?richtingCode=1","FFFFFF","B59E6A"
"4318_1LI4310-12_0","1","318","Bolderberg - Houthalen-Helchteren","Bolderberg - Houthalen-Helchteren","3","https://www.delijn.be/nl/lijnen/4318/?richtingCode=0","FFFFFF","B59E6A"
"4318_1LI4310-12_1","1","318","Houthalen-Helchteren - Bolderberg","Houthalen-Helchteren - Bolderberg","3","https://www.delijn.be/nl/lijnen/4318/?richtingCode=1","FFFFFF","B59E6A"
"4318_1LI4310-14_0","1","318","Bolderberg - Houthalen-Helchteren","Bolderberg - Houthalen-Helchteren","3","https://www.delijn.be/nl/lijnen/4318/?richtingCode=0","FFFFFF","B59E6A"
"4318_1LI4310-14_1","1","318","Houthalen-Helchteren - Bolderberg","Houthalen-Helchteren - Bolderberg","3","https://www.delijn.be/nl/lijnen/4318/?richtingCode=1","FFFFFF","B59E6A"
"4319_1LI4310-12_0","1","319","Meulenberg - Beringen","Meulenberg - Beringen","3","https://www.delijn.be/nl/lijnen/4319/?richtingCode=0","FFFFFF","B59E6A"
"4319_1LI4310-12_1","1","319","Beringen - Meulenberg","Beringen - Meulenberg","3","https://www.delijn.be/nl/lijnen/4319/?richtingCode=1","FFFFFF","B59E6A"
"4319_1LI4310-14_0","1","319","Meulenberg - Beringen","Meulenberg - Beringen","3","https://www.delijn.be/nl/lijnen/4319/?richtingCode=0","FFFFFF","B59E6A"
"4319_1LI4310-14_1","1","319","Beringen - Meulenberg","Beringen - Meulenberg","3","https://www.delijn.be/nl/lijnen/4319/?richtingCode=1","FFFFFF","B59E6A"
"4320_1LI4290-12_0","1","32","Beringen - Tessenderlo","Beringen - Tessenderlo","3","https://www.delijn.be/nl/lijnen/4320/?richtingCode=0","005460","FFFFFF"
"4320_1LI4290-12_1","1","32","Tessenderlo - Beringen","Tessenderlo - Beringen","3","https://www.delijn.be/nl/lijnen/4320/?richtingCode=1","005460","FFFFFF"
"4320_1LI4290-14_0","1","32","Beringen - Tessenderlo","Beringen - Tessenderlo","3","https://www.delijn.be/nl/lijnen/4320/?richtingCode=0","005460","FFFFFF"
"4320_1LI4290-14_1","1","32","Tessenderlo - Beringen","Tessenderlo - Beringen","3","https://www.delijn.be/nl/lijnen/4320/?richtingCode=1","005460","FFFFFF"
"4328_1LI4290-12_0","1","328","Tessenderlo - Beringen","Tessenderlo - Beringen","3","https://www.delijn.be/nl/lijnen/4328/?richtingCode=0","FFFFFF","B59E6A"
"4328_1LI4290-12_1","1","328","Beringen - Tessenderlo","Beringen - Tessenderlo","3","https://www.delijn.be/nl/lijnen/4328/?richtingCode=1","FFFFFF","B59E6A"
"4328_1LI4290-14_0","1","328","Tessenderlo - Beringen","Tessenderlo - Beringen","3","https://www.delijn.be/nl/lijnen/4328/?richtingCode=0","FFFFFF","B59E6A"
"4328_1LI4290-14_1","1","328","Beringen - Tessenderlo","Beringen - Tessenderlo","3","https://www.delijn.be/nl/lijnen/4328/?richtingCode=1","FFFFFF","B59E6A"
"4329_1LI4290-12_0","1","329","Beringen - Tessenderlo","Beringen - Tessenderlo","3","https://www.delijn.be/nl/lijnen/4329/?richtingCode=0","FFFFFF","B59E6A"
"4329_1LI4290-12_1","1","329","Tessenderlo - Beringen","Tessenderlo - Beringen","3","https://www.delijn.be/nl/lijnen/4329/?richtingCode=1","FFFFFF","B59E6A"
"4329_1LI4290-14_0","1","329","Beringen - Tessenderlo","Beringen - Tessenderlo","3","https://www.delijn.be/nl/lijnen/4329/?richtingCode=0","FFFFFF","B59E6A"
"4329_1LI4290-14_1","1","329","Tessenderlo - Beringen","Tessenderlo - Beringen","3","https://www.delijn.be/nl/lijnen/4329/?richtingCode=1","FFFFFF","B59E6A"
"4330_1LI4180-12_0","1","33","Genk - Neerpelt","Genk - Neerpelt","3","https://www.delijn.be/nl/lijnen/4330/?richtingCode=0","009CB4","000000"
"4330_1LI4180-12_1","1","33","Neerpelt - Genk","Neerpelt - Genk","3","https://www.delijn.be/nl/lijnen/4330/?richtingCode=1","009CB4","000000"
"4330_1LI4180-14_0","1","33","Genk - Neerpelt","Genk - Neerpelt","3","https://www.delijn.be/nl/lijnen/4330/?richtingCode=0","009CB4","000000"
"4330_1LI4180-14_1","1","33","Neerpelt - Genk","Neerpelt - Genk","3","https://www.delijn.be/nl/lijnen/4330/?richtingCode=1","009CB4","000000"
"4335_1LI4180-12_0","1","335","Gruitrode - Hechtel","Gruitrode - Hechtel","3","https://www.delijn.be/nl/lijnen/4335/?richtingCode=0","FFFFFF","B59E6A"
"4335_1LI4180-12_1","1","335","Hechtel - Gruitrode","Hechtel - Gruitrode","3","https://www.delijn.be/nl/lijnen/4335/?richtingCode=1","FFFFFF","B59E6A"
"4335_1LI4180-14_0","1","335","Gruitrode - Hechtel","Gruitrode - Hechtel","3","https://www.delijn.be/nl/lijnen/4335/?richtingCode=0","FFFFFF","B59E6A"
"4335_1LI4180-14_1","1","335","Hechtel - Gruitrode","Hechtel - Gruitrode","3","https://www.delijn.be/nl/lijnen/4335/?richtingCode=1","FFFFFF","B59E6A"
"4336_1LI4180-12_0","1","336","Peer - Neerpelt","Peer - Neerpelt","3","https://www.delijn.be/nl/lijnen/4336/?richtingCode=0","FFFFFF","B59E6A"
